"LURN_SAK","INCIDENT_DATE","INCIDENT_REPORTED_DATE","CATEGORY","STAT","STAT_DESC","ADDRESS","STREET","CITY","ZIP","INCIDENT_ID","REPORTING_DISTRICT","SEQ","GANG_RELATED","UNIT_ID","UNIT_NAME","LONGITUDE","LATITUDE","PART_CATEGORY"
19760835,"11/21/2021 08:10:00 AM","11/20/2021","GRAND THEFT AUTO","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","43100 SIERRA HWY, LANCASTER, CA","43100 SIERRA HWY","LANCASTER",,"921-80119-2612","2612","80119","NO","CA01900W9","PALMDALE",-118.132,34.667,1
19756860,"11/15/2021 11:07:30 AM","11/15/2021","GRAND THEFT AUTO","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","43500 KIRKLAND AVE, LANCASTER, CA 93535","43500 KIRKLAND AVE","LANCASTER","93535","021-19049-1134","1134","19049","NO","CA0190024","LANCASTER",-118.125,34.672,1
19766393,"11/29/2021 08:08:00 AM","11/29/2021","NON-AGGRAVATED ASSAULTS","144","ASSAULT, NON-AGG: Hands, Feet, Fist, Etc.",,,,,"921-02663-5800","5800","02663","NO","CA01900U2","TTCF",,,2
19764382,"11/26/2021 07:00:00 AM","11/26/2021","LARCENY THEFT","383","THEFT, PETTY: Shoplifting (From Dept Store, Mkt, Etc)","1300 W RANCHO VISTA BLVD, PALMDALE, CA","1300 W RANCHO VISTA BLVD","PALMDALE",,"921-15335-2618","2618","15335","NO","CA01900W9","PALMDALE",-118.154,34.601,1
19761228,"11/20/2021 03:37:41 PM","11/20/2021","GRAND THEFT AUTO","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","1200 E 88TH ST, LOS ANGELES, CA","1200 E 88TH ST","LOS ANGELES",,"921-15536-2174","2174","15536","NO","CA01900V3","CENTURY",-118.297,33.958,1
19765596,"11/28/2021 12:30:00 AM","11/28/2021","WEAPON LAWS","151","WEAPON LAWS: Felony","2400 SOUTHERN AVE, SOUTH GATE, CA","2400 SOUTHERN AVE","SOUTH GATE",,"921-15722-2177","2177","15722","NO","CA01900V3","CENTURY",-118.228,33.953,2
19764732,"11/24/2021 10:50:00 AM","11/26/2021","FRAUD AND NSF CHECKS","112","FRAUD: Fraud By False Pretenses","300 SUNRISE TER, PALMDALE, CA","300 SUNRISE TER","PALMDALE",,"921-15347-2611","2611","15347","NO","CA01900W9","PALMDALE",-118.136,34.575,2
19764500,"11/26/2021 07:12:00 PM","11/26/2021","LARCENY THEFT","383","THEFT, PETTY: Shoplifting (From Dept Store, Mkt, Etc)","27000 MCBEAN PKWY, VALENCIA, CA 91355","27000 MCBEAN PKWY","VALENCIA","91355","921-15963-0644","0644","15963","NO","CA0190006","SANTA CLARITA VALLEY",-118.563,34.422,1
19765183,"11/27/2021 02:36:00 AM","11/27/2021","VANDALISM","261","VANDALISM MISD","4200 E AVENUE R-13, PALMDALE, CA","4200 E AVENUE R-13","PALMDALE",,"921-15383-2607","2607","15383","NO","CA01900W9","PALMDALE",-118.052,34.561,2
19754392,"11/12/2021 05:06:00 PM","11/12/2021","VEHICLE / BOATING LAWS","251","VEHICLE AND BOATING LAWS: Hit And Run, Felony (Cause Inj Or Death)","HELIOTROPE AVE AND SLAUSON AVE, MAYWOOD, CA","HELIOTROPE AVE AND SLAUSON AVE","MAYWOOD",,"921-15218-0251","0251","15218","NO","CA0190002","EAST LOS ANGELES",-118.178,33.986,2
19766349,"11/29/2021 06:25:00 AM","11/29/2021","FELONIES MISCELLANEOUS","339","FELONIES, MISCELLANEOUS: All Other Felonies","36500 HAROLD FIRST ST, PALMDALE, CA","36500 HAROLD FIRST ST","PALMDALE",,"921-15452-2603","2603","15452","NO","CA01900W9","PALMDALE",-118.108,34.545,2
19756487,"11/15/2021 02:50:00 PM","11/15/2021","AGGRAVATED ASSAULT","057","ASSAULT, AGGRAVATED: ADW, PEACE OFFICER - OTHER DANGEROUS WEAPON","1100 E 69TH ST, LOS ANGELES, CA 90001","1100 E 69TH ST","LOS ANGELES","90001","021-15261-2170","2170","15261","NO","CA01900V3","CENTURY",-118.254,33.977,1
19766058,"11/28/2021 12:55:00 AM","11/28/2021","LARCENY THEFT","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","3700 SAN GABRIEL RIVER PKWY, PICO RIVERA, CA","3700 SAN GABRIEL RIVER PKWY","PICO RIVERA",,"921-06804-1511","1511","06804","NO","CA0190015","PICO RIVERA",-118.06,34.012,1
19767650,"11/30/2021 01:10:00 PM","11/30/2021","FELONIES MISCELLANEOUS","339","FELONIES, MISCELLANEOUS: All Other Felonies","38300 9TH ST E, PALMDALE, CA","38300 9TH ST E","PALMDALE",,"921-15516-2610","2610","15516","NO","CA01900W9","PALMDALE",-118.114,34.577,2
19768301,"11/29/2021 06:13:00 AM","12/01/2021","NON-AGGRAVATED ASSAULTS","144","ASSAULT, NON-AGG: Hands, Feet, Fist, Etc.","1600 E 120TH ST, LOS ANGELES, CA","1600 E 120TH ST","LOS ANGELES",,"921-01553-8544","8544","01553","NO","CA01900V3","CENTURY",-118.244,33.924,2
19766136,"11/28/2021 07:48:00 PM","11/28/2021","NON-AGGRAVATED ASSAULTS","144","ASSAULT, NON-AGG: Hands, Feet, Fist, Etc.","29300 THE OLD ROAD, CASTAIC, CA 91384","29300 THE OLD ROAD","CASTAIC","91384","921-02277-5640","5640","02277","NO","CA0190087","NORTH COUNTY CORRECTIONAL FAC.",-118.613,34.45,2
19757125,"11/16/2021 09:28:15 AM","11/16/2021","GRAND THEFT AUTO","097","GRAND THEFT VEHICLE (GTA): Other Veh (Snowmobile, Golf Cart, Etc)","MANVILLE ST AND STANLEY ST, COMPTON, CA","MANVILLE ST AND STANLEY ST","COMPTON",,"921-13052-2837","2837","13052","NO","CA0190042","COMPTON",-118.216,33.87,1
19769723,"12/02/2021 01:00:00 AM","12/02/2021","GRAND THEFT AUTO","093","GRAND THEFT VEHICLE (GTA): Truck, Motor Home, Cargo Van","16800 NEWBURGH ST, AZUSA, CA 91702","16800 NEWBURGH ST","AZUSA","91702","921-05793-0867","0867","05793","NO","CA0190008","SAN DIMAS",-117.918,34.11,1
19764753,"11/26/2021 06:45:00 AM","11/26/2021","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","28000 BROOKSIDE CT, CASTAIC, CA","28000 BROOKSIDE CT","CASTAIC",,"921-15974-0675","0675","15974","NO","CA0190006","SANTA CLARITA VALLEY",-118.627,34.488,1
19771743,"12/05/2021 01:30:00 AM","12/05/2021","GRAND THEFT AUTO","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","10900 WRIGHT RD, LYNWOOD, CA 90262","10900 WRIGHT RD","LYNWOOD","90262","921-16078-2115","2115","16078","NO","CA01900V3","CENTURY",-118.179,33.929,1
19772072,"12/05/2021 06:15:00 PM","12/05/2021","NON-AGGRAVATED ASSAULTS","144","ASSAULT, NON-AGG: Hands, Feet, Fist, Etc.","39400 10TH ST W, PALMDALE, CA","39400 10TH ST W","PALMDALE",,"921-15775-2619","2619","15775","NO","CA01900W9","PALMDALE",-118.147,34.599,2
19764016,"11/25/2021 01:50:00 PM","11/25/2021","NON-AGGRAVATED ASSAULTS","144","ASSAULT, NON-AGG: Hands, Feet, Fist, Etc.","29300 THE OLD ROAD, CASTAIC, CA 91384","29300 THE OLD ROAD","CASTAIC","91384","921-00644-5630","5630","00644","NO","CA0190030","PDC - NORTH",-118.613,34.45,2
19772212,"12/06/2021 12:54:00 AM","12/06/2021","BURGLARY","071","BURGLARY, OTHER STRUCTURE: Night, Entry By Force","600 E AVENUE K, LANCASTER, CA","600 E AVENUE K","LANCASTER",,"921-20190-1134","1134","20190","NO","CA0190024","LANCASTER",-118.121,34.675,1
19769445,"12/02/2021 09:32:00 AM","12/02/2021","MISDEMEANORS MISCELLANEOUS","391","MISDEMEANORS, MISCELLANEOUS: Trespassing","LANSDALE AVE AND COGSWELL RD, EL MONTE, CA","LANSDALE AVE AND COGSWELL RD","EL MONTE",,"921-01496-6112","6112","01496","NO","CA01900V6","METROLINK BUREAU",-118.018,34.064,2
19757668,"11/16/2021 01:00:00 PM","11/16/2021","FRAUD AND NSF CHECKS","117","IDENTITY THEFT (GOODS/SERVICES/CREDIT)","5500 W AVENUE L-6, LANCASTER, CA 93536","5500 W AVENUE L-6","LANCASTER","93536","921-19100-1139","1139","19100","NO","CA0190024","LANCASTER",-118.228,34.654,2
19772111,"12/04/2021 01:20:00 AM","12/05/2021","LARCENY THEFT","085","GRAND THEFT: Auto Parts And Accessories","LYONS AVE AND AVENIDA ROTELLA, NEWHALL, CA","LYONS AVE AND AVENIDA ROTELLA","NEWHALL",,"921-16359-0624","0624","16359","NO","CA0190006","SANTA CLARITA VALLEY",-118.545,34.379,1
19763760,"11/17/2021 03:15:00 PM","11/25/2021","GRAND THEFT AUTO","093","GRAND THEFT VEHICLE (GTA): Truck, Motor Home, Cargo Van","15100 RYUN AVE, BELLFLOWER, CA 90706","15100 RYUN AVE","BELLFLOWER","90706","921-21406-1332","1332","21406","NO","CA0190013","LAKEWOOD",-118.128,33.895,1
19765523,"11/27/2021 09:15:00 PM","11/27/2021","GRAND THEFT AUTO","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","ATLANTIC AVE AND ROSE ST, COMPTON, CA","ATLANTIC AVE AND ROSE ST","COMPTON",,"921-13450-2852","2852","13450","NO","CA0190042","COMPTON",-118.193,33.894,1
19772688,"12/06/2021 12:51:00 PM","12/06/2021","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","AVENUE G AND SIERRA HWY, LANCASTER, CA","AVENUE G AND SIERRA HWY","LANCASTER",,"921-20218-1120","1120","20218","NO","CA0190024","LANCASTER",-118.142,34.733,2
19771255,"12/04/2021 12:30:00 AM","12/04/2021","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","1700 N ALTADENA DR, PASADENA, CA 91107","1700 N ALTADENA DR","PASADENA","91107","921-03235-0792","0792","03235","NO","CA0190007","ALTADENA",-118.096,34.177,1
19765785,"11/28/2021 10:00:00 AM","11/28/2021","NON-AGGRAVATED ASSAULTS","145","ASSAULT, NON-AGG: Obstruct/Resist/Battery Peace Officer","19200 VIA PRINCESSA AVE, SANTA CLARITA, CA","19200 VIA PRINCESSA AVE","SANTA CLARITA",,"921-01479-6163","6163","01479","NO","CA01900V6","METROLINK BUREAU",-118.47,34.408,2
19772568,"12/06/2021 10:56:00 AM","12/06/2021","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","AVENUE G AND SIERRA HWY, LANCASTER, CA","AVENUE G AND SIERRA HWY","LANCASTER",,"921-20207-1120","1120","20207","NO","CA0190024","LANCASTER",-118.142,34.733,2
19766362,"11/26/2021 11:15:00 PM","11/29/2021","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","7600 E IMPERIAL HWY, DOWNEY, CA 90242","7600 E IMPERIAL HWY","DOWNEY","90242","921-01531-8546","8546","01531","NO","CA01900F4","COUNTY SERVICES BUR",-118.157,33.929,1
19766991,"11/29/2021 10:22:30 AM","11/29/2021","VANDALISM","263","VANDALISM FELONY","21300 VIA VERDE, COVINA, CA","21300 VIA VERDE","COVINA",,"921-05746-0872","0872","05746","NO","CA0190008","SAN DIMAS",-117.838,34.069,2
19757284,"11/16/2021 11:20:00 AM","11/16/2021","NON-AGGRAVATED ASSAULTS","146","ASSAULT, NON-AGGRAVATED: DOMESTIC VIOLENCE","44000 BEECH AVE, LANCASTER, CA 93534","44000 BEECH AVE","LANCASTER","93534","021-19080-1123","1123","19080","NO","CA0190024","LANCASTER",-118.137,34.683,2
19757028,"11/16/2021 05:30:00 AM","11/16/2021","NON-AGGRAVATED ASSAULTS","146","ASSAULT, NON-AGGRAVATED: DOMESTIC VIOLENCE","800 E AVENUE J, LANCASTER, CA","800 E AVENUE J","LANCASTER",,"021-19064-1133","1133","19064","NO","CA0190024","LANCASTER",-118.113,34.689,2
19766909,"11/29/2021 11:35:00 AM","11/29/2021","LARCENY THEFT","085","GRAND THEFT: Auto Parts And Accessories","3300 AEROJET AVE, EL MONTE, CA 91731","3300 AEROJET AVE","EL MONTE","91731","921-01541-8530","8530","01541","NO","CA01900F4","COUNTY SERVICES BUR",-118.068,34.069,1
19772063,"12/05/2021 06:20:00 PM","12/05/2021","WEAPON LAWS","151","WEAPON LAWS: Felony","24900 PICO CYN RD, STEVENSON RANCH, CA","24900 PICO CYN RD","STEVENSON RANCH",,"921-16356-0664","0664","16356","NO","CA0190006","SANTA CLARITA VALLEY",-118.571,34.38,2
19773103,"12/06/2021 10:17:00 PM","12/06/2021","LARCENY THEFT","342","VEHICLE BURGLARY: Truck/Cargo Van Burglary","27000 SILVER MOON LN, RANCHO PALOS VERDES, CA","27000 SILVER MOON LN","RANCHO PALOS VERDES",,"921-03941-1731","1731","03941","NO","CA0190017","LOMITA",-118.366,33.778,1
19755713,"11/14/2021 11:56:00 AM","11/14/2021","NON-AGGRAVATED ASSAULTS","145","ASSAULT, NON-AGG: Obstruct/Resist/Battery Peace Officer","3300 W AVENUE L-4, LANCASTER, CA","3300 W AVENUE L-4","LANCASTER",,"021-18973-1182","1182","18973","NO","CA0190024","LANCASTER",-118.192,34.656,2
19773708,"06/14/2020 12:00:00 PM","12/07/2021","FRAUD AND NSF CHECKS","117","IDENTITY THEFT (GOODS/SERVICES/CREDIT)","23700 E FORK RD, AZUSA, CA","23700 E FORK RD","AZUSA",,"921-05879-0881","0881","05879","NO","CA0190008","SAN DIMAS",-117.802,34.233,2
19765575,"11/28/2021 12:05:47 AM","11/28/2021","ROBBERY","034","ROBBERY, WEAPON: Convenience Store, Fast Food, Restaurant","4400 SLAUSON AVE, MAYWOOD, CA 90270","4400 SLAUSON AVE","MAYWOOD","90270","921-15913-0250","0250","15913","NO","CA0190002","EAST LOS ANGELES",-118.187,33.987,1
19772971,"12/06/2021 06:51:31 PM","12/06/2021","LARCENY THEFT","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","1200 HORN AVE, WEST HOLLYWOOD, CA","1200 HORN AVE","WEST HOLLYWOOD",,"921-05408-0978","0978","05408","NO","CA0190009","WEST HOLLYWOOD",-118.383,34.093,1
19774006,"11/22/2021 08:45:00 PM","12/07/2021","GRAND THEFT AUTO","093","GRAND THEFT VEHICLE (GTA): Truck, Motor Home, Cargo Van","9600 FLOWER ST, BELLFLOWER, CA 90706","9600 FLOWER ST","BELLFLOWER","90706","921-80455-1334","1334","80455","NO","CA0190013","LAKEWOOD",-118.127,33.882,1
19773052,"12/06/2021 09:02:09 PM","12/06/2021","VANDALISM","263","VANDALISM FELONY","600 N ROBERTSON BLVD, WEST HOLLYWOOD, CA","600 N ROBERTSON BLVD","WEST HOLLYWOOD",,"921-05412-0972","0972","05412","NO","CA0190009","WEST HOLLYWOOD",-118.385,34.083,2
19762891,"11/23/2021 04:00:00 AM","11/23/2021","BURGLARY","071","BURGLARY, OTHER STRUCTURE: Night, Entry By Force","8400 ROSEMEAD BLVD, PICO RIVERA, CA 90660","8400 ROSEMEAD BLVD","PICO RIVERA","90660","921-06735-1516","1516","06735","NO","CA0190015","PICO RIVERA",-118.108,33.963,1
19771306,"12/04/2021 12:30:00 PM","12/04/2021","AGGRAVATED ASSAULT","054","ASSAULT, AGGRAVATED: ADW - HANDS, FEET, FIST, ETC.","UNKNOWN, MISSION VIEJO, CA","UNKNOWN","MISSION VIEJO",,"021-01501-6314","6314","01501","NO","CA01900V6","METROLINK BUREAU",,,1
19765181,"11/26/2021 09:00:00 PM","11/27/2021","GRAND THEFT AUTO","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","14500 LEFFINGWELL RD, WHITTIER, CA","14500 LEFFINGWELL RD","WHITTIER",,"921-12781-0493","0493","12781","NO","CA0190004","NORWALK",-118.022,33.924,1
19766684,"11/23/2021 01:30:00 AM","11/29/2021","VANDALISM","263","VANDALISM FELONY","6300 HOLMES AVE, LOS ANGELES, CA 90001","6300 HOLMES AVE","LOS ANGELES","90001","921-80011-8525","8525","80011","NO","CA01900V3","CENTURY",-118.241,33.981,2
19763801,"11/25/2021 01:30:00 AM","11/25/2021","GRAND THEFT AUTO","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","23600 NEWHALL AVE, NEWHALL, CA 91321","23600 NEWHALL AVE","NEWHALL","91321","921-15932-0628","0628","15932","NO","CA0190006","SANTA CLARITA VALLEY",-118.514,34.368,1
19756463,"11/15/2021 02:16:58 PM","11/15/2021","WEAPON LAWS","153","WEAPON LAWS: Shooting, Unlawful","1000 W SPRUCE ST, COMPTON, CA","1000 W SPRUCE ST","COMPTON",,"921-13012-2811","2811","13012","NO","CA0190042","COMPTON",-118.244,33.902,2
19766912,"11/28/2021 01:30:00 AM","11/29/2021","LARCENY THEFT","081","GRAND THEFT: Pick Pocket","8900 SANTA MONICA BLVD, WEST HOLLYWOOD, CA 90069","8900 SANTA MONICA BLVD","WEST HOLLYWOOD","90069","921-05266-0972","0972","05266","NO","CA0190009","WEST HOLLYWOOD",-118.385,34.084,1
19756650,"11/15/2021 04:40:35 PM","11/15/2021","FRAUD AND NSF CHECKS","112","FRAUD: Fraud By False Pretenses","1800 E SAN VICENTE, COMPTON, CA","1800 E SAN VICENTE","COMPTON",,"921-13021-2826","2826","13021","NO","CA0190042","COMPTON",-118.203,33.899,2
19756189,"11/15/2021 07:30:00 AM","11/15/2021","NON-AGGRAVATED ASSAULTS","146","ASSAULT, NON-AGGRAVATED: DOMESTIC VIOLENCE","200 HIAWATHA AVE, AVALON, CA 90704","200 HIAWATHA AVE","AVALON","90704","021-00426-1811","1811","00426","NO","CA0190018","AVALON",-118.33,33.345,2
19759138,"11/18/2021 01:15:00 AM","11/18/2021","LARCENY THEFT","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","14500 CORNISHCREST RD, WHITTIER, CA 90605","14500 CORNISHCREST RD","WHITTIER","90605","921-12453-0492","0492","12453","NO","CA0190004","NORWALK",-118.023,33.929,1
19756911,"11/15/2021 11:44:00 PM","11/16/2021","AGGRAVATED ASSAULT","054","ASSAULT, AGGRAVATED: ADW - HANDS, FEET, FIST, ETC.","19300 WATERFALL WAY, ROWLAND HEIGHTS, CA 91748","19300 WATERFALL WAY","ROWLAND HEIGHTS","91748","021-07874-2934","2934","07874","NO","CA0190020","WALNUT",-117.879,33.99,1
19761304,"11/20/2021 12:05:00 PM","11/20/2021","FELONIES MISCELLANEOUS","339","FELONIES, MISCELLANEOUS: All Other Felonies","600 FAXINA, VALINDA, CA 91744","600 FAXINA","VALINDA","91744","021-11261-1443","1443","11261","NO","CA0190014","INDUSTRY",-117.893,34.005,2
19764408,"11/25/2021 11:00:00 PM","11/26/2021","GRAND THEFT AUTO","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","15300 BELLFLOWER BLVD, BELLFLOWER, CA 90706","15300 BELLFLOWER BLVD","BELLFLOWER","90706","921-21454-1332","1332","21454","NO","CA0190013","LAKEWOOD",-118.125,33.894,1
19765350,"11/27/2021 03:50:00 PM","11/27/2021","NON-AGGRAVATED ASSAULTS","144","ASSAULT, NON-AGG: Hands, Feet, Fist, Etc.","1600 KAYLYN ST, LANCASTER, CA","1600 KAYLYN ST","LANCASTER",,"921-19696-1137","1137","19696","NO","CA0190024","LANCASTER",,,2
19761200,"11/20/2021 02:00:00 PM","11/20/2021","GRAND THEFT AUTO","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","600 N ORLANDO AVE, WEST HOLLYWOOD, CA 90048","600 N ORLANDO AVE","WEST HOLLYWOOD","90048","921-05174-0972","0972","05174","NO","CA0190009","WEST HOLLYWOOD",-118.373,34.082,1
19767013,"11/29/2021 05:40:00 PM","11/29/2021","AGGRAVATED ASSAULT","057","ASSAULT, AGGRAVATED: ADW, PEACE OFFICER - OTHER DANGEROUS WEAPON",,,,,"021-02669-5800","5800","02669","NO","CA01900U2","TTCF",,,1
19764607,"11/25/2021 07:00:00 PM","11/26/2021","GRAND THEFT AUTO","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","14700 TEXACO AVE, PARAMOUNT, CA 90723","14700 TEXACO AVE","PARAMOUNT","90723","921-21465-1364","1364","21465","NO","CA0190013","LAKEWOOD",-118.172,33.898,1
19765200,"11/26/2021 06:00:00 PM","11/27/2021","LARCENY THEFT","342","VEHICLE BURGLARY: Truck/Cargo Van Burglary","21100 NORWALK BLVD, HAWAIIAN GARDENS, CA 90716","21100 NORWALK BLVD","HAWAIIAN GARDENS","90716","921-21524-1352","1352","21524","NO","CA0190013","LAKEWOOD",-118.072,33.838,1
19753593,"11/11/2021 06:00:00 PM","11/11/2021","NARCOTICS","184","Felony Possession of a Controlled Substance (excluding Marijuana)","29300 THE OLD ROAD, CASTAIC, CA 91384","29300 THE OLD ROAD","CASTAIC","91384","921-00870-5610","5610","00870","NO","CA0190082","PDC - SOUTH",-118.613,34.45,2
19765245,"11/27/2021 11:48:00 AM","11/27/2021","LARCENY THEFT","083","GRAND THEFT: Shoplifting (From Dept Store, Mkt Gas Sta)","39200 10TH ST W, PALMDALE, CA","39200 10TH ST W","PALMDALE",,"921-15390-2619","2619","15390","NO","CA01900W9","PALMDALE",-118.147,34.596,1
19756692,"11/12/2021 01:30:00 PM","11/15/2021","LARCENY THEFT","085","GRAND THEFT: Auto Parts And Accessories","2900 W CALDWELL ST, COMPTON, CA 90220","2900 W CALDWELL ST","COMPTON","90220","921-13025-2831","2831","13025","NO","CA0190042","COMPTON",-118.259,33.882,1
19762771,"11/22/2021 04:00:00 PM","11/22/2021","VEHICLE / BOATING LAWS","250","VEHICLE AND BOATING LAWS: Hit And Run, Misdemeanor","60TH ST AND HELIOTROPE AVE, MAYWOOD, CA","60TH ST AND HELIOTROPE AVE","MAYWOOD",,"921-15733-0251","0251","15733","NO","CA0190002","EAST LOS ANGELES",-118.179,33.984,2
19764219,"11/25/2021 09:00:00 PM","11/25/2021","VEHICLE / BOATING LAWS","250","VEHICLE AND BOATING LAWS: Hit And Run, Misdemeanor","ATLANTIC AVE AND SANTA ANA ST, CUDAHY, CA","ATLANTIC AVE AND SANTA ANA ST","CUDAHY",,"921-15832-0261","0261","15832","NO","CA0190002","EAST LOS ANGELES",-118.185,33.96,2
19753280,"11/11/2021 03:38:30 AM","11/11/2021","LARCENY THEFT","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","4800 DURFEE AVE, PICO RIVERA, CA 90660","4800 DURFEE AVE","PICO RIVERA","90660","921-06489-1512","1512","06489","NO","CA0190015","PICO RIVERA",-118.078,34.002,1
19773854,"12/07/2021 03:20:00 PM","12/07/2021","NARCOTICS","188","NARCOTICS: Marijuana Misdemeanors (More Than 1 oz)","8900 COMPTON AVE, LOS ANGELES, CA","8900 COMPTON AVE","LOS ANGELES",,"921-01180-3680","3680","01180","NO","CA0190036","NARCOTICS BUREAU",-118.247,33.955,2
19761432,"11/20/2021 10:07:00 PM","11/20/2021","AGGRAVATED ASSAULT","051","ASSAULT, AGGRAVATED: ADW - GUN","13900 IMPERIAL HWY, LA MIRADA, CA","13900 IMPERIAL HWY","LA MIRADA",,"021-12605-0469","0469","12605","YES","CA0190004","NORWALK",-118.036,33.916,1
19765534,"11/27/2021 09:30:00 PM","11/27/2021","FELONIES MISCELLANEOUS","339","FELONIES, MISCELLANEOUS: All Other Felonies","7500 HELLMAN AVE, ROSEMEAD, CA 91770","7500 HELLMAN AVE","ROSEMEAD","91770","921-12086-0532","0532","12086","NO","CA0190005","TEMPLE",-118.105,34.07,2
19775068,"12/07/2021 01:50:30 PM","12/08/2021","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","28600 PIETRO DR, VALENCIA, CA","28600 PIETRO DR","VALENCIA",,"921-16505-0648","0648","16505","NO","CA0190006","SANTA CLARITA VALLEY",-118.557,34.458,1
19775370,"12/08/2021 09:40:00 PM","12/08/2021","NON-AGGRAVATED ASSAULTS","146","ASSAULT, NON-AGGRAVATED: DOMESTIC VIOLENCE","600 E PONDERA ST, LANCASTER, CA","600 E PONDERA ST","LANCASTER",,"021-20416-1132","1132","20416","NO","CA0190024","LANCASTER",-118.118,34.69,2
19753833,"11/12/2021 12:39:00 AM","11/12/2021","VEHICLE / BOATING LAWS","252","VEHICLE AND BOATING LAWS: Felony","AMAR RD AND SUNSET AVE, VALINDA, CA 91744","AMAR RD AND SUNSET AVE","VALINDA","91744","921-10894-1421","1421","10894","NO","CA0190014","INDUSTRY",-117.963,34.045,2
19754006,"11/12/2021 08:35:00 AM","11/12/2021","NARCOTICS","188","NARCOTICS: Marijuana Misdemeanors (More Than 1 oz)","140TH ST E AND AVENUE F-2, LANCASTER, CA 93535","140TH ST E AND AVENUE F-2","LANCASTER","93535","021-01120-3672","3672","01120","NO","CA0190036","NARCOTICS BUREAU",-117.88,34.748,2
19772113,"12/05/2021 08:30:00 PM","12/05/2021","NON-AGGRAVATED ASSAULTS","144","ASSAULT, NON-AGG: Hands, Feet, Fist, Etc.","29300 THE OLD ROAD, CASTAIC, CA 91384","29300 THE OLD ROAD","CASTAIC","91384","921-02324-5640","5640","02324","NO","CA0190087","NORTH COUNTY CORRECTIONAL FAC.",-118.613,34.45,2
19760115,"11/19/2021 08:35:00 AM","11/19/2021","NARCOTICS","188","NARCOTICS: Marijuana Misdemeanors (More Than 1 oz)","LONGVIEW RD AND AVENUE R-8, LITTLEROCK, CA 93543","LONGVIEW RD AND AVENUE R-8","LITTLEROCK","93543","021-01142-3672","3672","01142","NO","CA0190036","NARCOTICS BUREAU",,,2
19767524,"11/15/2021 12:00:00 PM","11/30/2021","FRAUD AND NSF CHECKS","117","IDENTITY THEFT (GOODS/SERVICES/CREDIT)","2100 GARFIAS DR, PASADENA, CA 91104","2100 GARFIAS DR","PASADENA","91104","921-03195-0777","0777","03195","NO","CA0190007","ALTADENA",-118.105,34.171,2
