DATE OCC,AREA ,AREA NAME,Part 1-2,Crm Cd,Crm Cd Desc,DR_NO
2017,17,Devonshire,2,810,"SEX,UNLAWFUL(INC MUTUAL CONSENT, PENETRATION W/ FRGN OBJ",11
2015,13,Newton,2,647,THROWING OBJECT AT MOVING VEHICLE,7
2013,08,West LA,2,805,PIMPING,1
2017,15,N Hollywood,1,815,SEXUAL PENETRATION W/FOREIGN OBJECT,8
2014,12,77th Street,2,949,ILLEGAL DUMPING,2
2018,05,Harbor,2,933,PROWLER,3
2015,18,Southeast,1,310,BURGLARY,695
2019,15,N Hollywood,1,343,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),62
2013,04,Hollenbeck,2,822,HUMAN TRAFFICKING - COMMERCIAL SEX ACTS,1
2018,15,N Hollywood,2,760,LEWD/LASCIVIOUS ACTS WITH CHILD,10
2010,06,Hollywood,2,888,TRESPASSING,102
2016,12,77th Street,1,235,CHILD ABUSE (PHYSICAL) - AGGRAVATED ASSAULT,14
2011,14,Pacific,1,330,BURGLARY FROM VEHICLE,829
2018,12,77th Street,2,940,EXTORTION,19
2019,15,N Hollywood,2,890,FAILURE TO YIELD,6
2019,17,Devonshire,2,354,THEFT OF IDENTITY,694
2010,15,N Hollywood,2,649,DOCUMENT FORGERY / STOLEN FELONY,141
2018,13,Newton,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,64
2016,17,Devonshire,2,932,PEEPING TOM,10
2016,17,Devonshire,1,231,ASSAULT WITH DEADLY WEAPON ON POLICE OFFICER,8
2017,01,Central,1,450,THEFT FROM PERSON - ATTEMPT,2
2018,18,Southeast,1,445,DISHONEST EMPLOYEE ATTEMPTED THEFT,1
2011,16,Foothill,2,622,BATTERY ON A FIREFIGHTER,3
2015,07,Wilshire,2,354,THEFT OF IDENTITY,730
2011,17,Devonshire,2,806,PANDERING,1
2017,04,Hollenbeck,1,320,"BURGLARY, ATTEMPTED",37
2015,11,Northeast,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),263
2016,18,Southeast,1,235,CHILD ABUSE (PHYSICAL) - AGGRAVATED ASSAULT,12
2016,18,Southeast,2,670,"EMBEZZLEMENT, PETTY THEFT ($950 & UNDER)",1
2015,16,Foothill,2,922,CHILD STEALING,5
2016,10,West Valley,2,623,BATTERY POLICE (SIMPLE),11
2019,01,Central,2,910,KIDNAPPING,5
2012,17,Devonshire,2,901,VIOLATION OF RESTRAINING ORDER,76
2016,21,Topanga,2,850,INDECENT EXPOSURE,16
2015,17,Devonshire,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,361
2016,10,West Valley,2,622,BATTERY ON A FIREFIGHTER,4
2011,09,Van Nuys,1,330,BURGLARY FROM VEHICLE,897
2016,14,Pacific,2,432,BLOCKING DOOR INDUCTION CENTER,1
2019,01,Central,2,662,"BUNCO, GRAND THEFT",52
2012,15,N Hollywood,2,932,PEEPING TOM,9
2018,18,Southeast,1,480,BIKE - STOLEN,26
2017,19,Mission,1,210,ROBBERY,339
2010,04,Hollenbeck,1,648,ARSON,29
2011,20,Olympic,2,900,VIOLATION OF COURT ORDER,104
2014,12,77th Street,1,450,THEFT FROM PERSON - ATTEMPT,2
2017,07,Wilshire,2,434,FALSE IMPRISONMENT,4
2018,11,Northeast,2,940,EXTORTION,23
2016,16,Foothill,2,439,FALSE POLICE REPORT,3
2015,21,Topanga,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,568
2017,21,Topanga,1,330,BURGLARY FROM VEHICLE,646
2013,21,Topanga,1,330,BURGLARY FROM VEHICLE,787
2019,15,N Hollywood,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",390
2014,09,Van Nuys,1,648,ARSON,10
2017,08,West LA,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,22
2012,19,Mission,2,810,"SEX,UNLAWFUL(INC MUTUAL CONSENT, PENETRATION W/ FRGN OBJ",55
2011,21,Topanga,2,624,BATTERY - SIMPLE ASSAULT,802
2014,09,Van Nuys,2,954,CONTRIBUTING,1
2017,19,Mission,1,330,BURGLARY FROM VEHICLE,701
2019,14,Pacific,2,670,"EMBEZZLEMENT, PETTY THEFT ($950 & UNDER)",2
2019,09,Van Nuys,1,510,VEHICLE - STOLEN,644
2015,05,Harbor,1,110,CRIMINAL HOMICIDE,11
2019,05,Harbor,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,153
2016,03,Southwest,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),534
2011,14,Pacific,1,210,ROBBERY,247
2012,08,West LA,1,210,ROBBERY,113
2014,05,Harbor,2,436,LYNCHING - ATTEMPTED,2
2014,21,Topanga,2,910,KIDNAPPING,7
2014,17,Devonshire,2,652,DOCUMENT WORTHLESS ($200 & UNDER),1
2014,14,Pacific,1,110,CRIMINAL HOMICIDE,1
2016,04,Hollenbeck,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),468
2013,06,Hollywood,2,951,"DEFRAUDING INNKEEPER/THEFT OF SERVICES, $950 & UNDER",19
2012,09,Van Nuys,2,932,PEEPING TOM,5
2010,05,Harbor,1,480,BIKE - STOLEN,1
2015,15,N Hollywood,2,812,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),23
2014,05,Harbor,2,860,BATTERY WITH SEXUAL CONTACT,32
2016,01,Central,2,666,"BUNCO, ATTEMPT",6
2019,14,Pacific,2,755,BOMB SCARE,12
2017,13,Newton,2,763,STALKING,3
2013,01,Central,1,231,ASSAULT WITH DEADLY WEAPON ON POLICE OFFICER,3
2011,15,N Hollywood,2,753,DISCHARGE FIREARMS/SHOTS FIRED,13
2015,21,Topanga,2,662,"BUNCO, GRAND THEFT",79
2014,04,Hollenbeck,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,210
2012,10,West Valley,2,890,FAILURE TO YIELD,1
2011,08,West LA,2,812,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),29
2011,03,Southwest,2,942,BRIBERY,2
2012,18,Southeast,2,753,DISCHARGE FIREARMS/SHOTS FIRED,57
2010,01,Central,2,850,INDECENT EXPOSURE,9
2019,02,Rampart,2,756,WEAPONS POSSESSION/BOMBING,1
2012,16,Foothill,1,351,PURSE SNATCHING,1
2011,15,N Hollywood,1,121,"RAPE, FORCIBLE",44
2011,02,Rampart,2,670,"EMBEZZLEMENT, PETTY THEFT ($950 & UNDER)",1
2018,13,Newton,1,330,BURGLARY FROM VEHICLE,807
2011,13,Newton,1,421,THEFT FROM MOTOR VEHICLE - ATTEMPT,5
2011,07,Wilshire,2,943,CRUELTY TO ANIMALS,12
2019,04,Hollenbeck,2,347,GRAND THEFT / INSURANCE FRAUD,1
2017,21,Topanga,2,886,DISTURBING THE PEACE,37
2017,10,West Valley,2,888,TRESPASSING,137
2017,12,77th Street,2,649,DOCUMENT FORGERY / STOLEN FELONY,45
2014,15,N Hollywood,2,651,DOCUMENT WORTHLESS ($200.01 & OVER),2
2017,07,Wilshire,1,343,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),88
2010,14,Pacific,2,910,KIDNAPPING,5
2011,09,Van Nuys,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",363
2014,08,West LA,2,753,DISCHARGE FIREARMS/SHOTS FIRED,2
2014,09,Van Nuys,2,940,EXTORTION,7
2017,16,Foothill,2,910,KIDNAPPING,14
2014,11,Northeast,2,940,EXTORTION,6
2019,04,Hollenbeck,2,434,FALSE IMPRISONMENT,2
2012,04,Hollenbeck,1,441,THEFT PLAIN - ATTEMPT,6
2011,09,Van Nuys,2,951,"DEFRAUDING INNKEEPER/THEFT OF SERVICES, $950 & UNDER",22
2018,17,Devonshire,1,351,PURSE SNATCHING,1
2017,21,Topanga,2,354,THEFT OF IDENTITY,931
2010,14,Pacific,1,410,"BURGLARY FROM VEHICLE, ATTEMPTED",16
2014,05,Harbor,2,354,THEFT OF IDENTITY,478
2018,04,Hollenbeck,1,330,BURGLARY FROM VEHICLE,569
2014,14,Pacific,2,946,OTHER MISCELLANEOUS CRIME,137
2016,15,N Hollywood,1,815,SEXUAL PENETRATION W/FOREIGN OBJECT,12
2015,07,Wilshire,2,870,CHILD ABANDONMENT,1
2019,10,West Valley,1,520,VEHICLE - ATTEMPT STOLEN,11
2016,05,Harbor,2,845,SEX OFFENDER REGISTRANT OUT OF COMPLIANCE,4
2016,16,Foothill,2,760,LEWD/LASCIVIOUS ACTS WITH CHILD,4
2011,07,Wilshire,1,343,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),47
2013,16,Foothill,2,664,"BUNCO, PETTY THEFT",13
2010,10,West Valley,2,437,RESISTING ARREST,5
2014,09,Van Nuys,2,668,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",37
2011,05,Harbor,2,813,CHILD ANNOYING (17YRS & UNDER),32
2010,08,West LA,2,860,BATTERY WITH SEXUAL CONTACT,44
2014,04,Hollenbeck,2,940,EXTORTION,1
2018,18,Southeast,2,928,THREATENING PHONE CALLS/LETTERS,5
2015,11,Northeast,2,890,FAILURE TO YIELD,2
2010,08,West LA,2,668,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",52
2015,11,Northeast,2,647,THROWING OBJECT AT MOVING VEHICLE,1
2013,01,Central,1,444,DISHONEST EMPLOYEE - PETTY THEFT,1
2019,11,Northeast,1,440,THEFT PLAIN - PETTY ($950 & UNDER),789
2019,13,Newton,2,762,LEWD CONDUCT,6
2012,20,Olympic,2,439,FALSE POLICE REPORT,2
2014,14,Pacific,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",104
2017,08,West LA,1,350,"THEFT, PERSON",27
2011,13,Newton,1,815,SEXUAL PENETRATION W/FOREIGN OBJECT,10
2015,12,77th Street,2,940,EXTORTION,10
2014,21,Topanga,2,664,"BUNCO, PETTY THEFT",30
2013,15,N Hollywood,1,821,SODOMY/SEXUAL CONTACT B/W PENIS OF ONE PERS TO ANUS OTH,4
2010,20,Olympic,2,756,WEAPONS POSSESSION/BOMBING,1
2014,02,Rampart,2,439,FALSE POLICE REPORT,1
2019,04,Hollenbeck,1,520,VEHICLE - ATTEMPT STOLEN,26
2019,05,Harbor,1,220,ATTEMPTED ROBBERY,47
2017,12,77th Street,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",764
2019,04,Hollenbeck,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",192
2015,12,77th Street,1,510,VEHICLE - STOLEN,1395
2014,13,Newton,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,440
2019,16,Foothill,2,910,KIDNAPPING,7
2019,10,West Valley,2,349,GRAND THEFT / AUTO REPAIR,1
2010,10,West Valley,2,666,"BUNCO, ATTEMPT",1
2011,06,Hollywood,2,845,SEX OFFENDER REGISTRANT OUT OF COMPLIANCE,1
2014,02,Rampart,2,762,LEWD CONDUCT,4
2015,04,Hollenbeck,1,815,SEXUAL PENETRATION W/FOREIGN OBJECT,17
2016,05,Harbor,1,441,THEFT PLAIN - ATTEMPT,8
2010,10,West Valley,2,661,UNAUTHORIZED COMPUTER ACCESS,9
2018,10,West Valley,1,761,BRANDISH WEAPON,78
2016,02,Rampart,2,666,"BUNCO, ATTEMPT",4
2017,17,Devonshire,1,410,"BURGLARY FROM VEHICLE, ATTEMPTED",21
2015,21,Topanga,2,753,DISCHARGE FIREARMS/SHOTS FIRED,7
2019,01,Central,2,437,RESISTING ARREST,33
2011,09,Van Nuys,1,821,SODOMY/SEXUAL CONTACT B/W PENIS OF ONE PERS TO ANUS OTH,6
2013,14,Pacific,1,648,ARSON,14
2017,05,Harbor,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",32
2018,16,Foothill,2,888,TRESPASSING,84
2018,04,Hollenbeck,2,860,BATTERY WITH SEXUAL CONTACT,60
2014,21,Topanga,1,761,BRANDISH WEAPON,24
2013,18,Southeast,1,330,BURGLARY FROM VEHICLE,510
2012,20,Olympic,2,668,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",25
2016,04,Hollenbeck,2,763,STALKING,2
2018,06,Hollywood,1,475,"THEFT, COIN MACHINE - ATTEMPT",1
2015,12,77th Street,2,435,LYNCHING,1
2018,06,Hollywood,2,882,INCITING A RIOT,1
2017,17,Devonshire,1,251,SHOTS FIRED AT INHABITED DWELLING,2
2013,20,Olympic,2,624,BATTERY - SIMPLE ASSAULT,1240
2019,17,Devonshire,2,437,RESISTING ARREST,2
2016,02,Rampart,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),398
2012,05,Harbor,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),64
2016,14,Pacific,2,860,BATTERY WITH SEXUAL CONTACT,49
2010,14,Pacific,1,330,BURGLARY FROM VEHICLE,1151
2014,21,Topanga,1,443,SHOPLIFTING - ATTEMPT,1
2012,02,Rampart,1,410,"BURGLARY FROM VEHICLE, ATTEMPTED",17
2019,09,Van Nuys,2,812,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),31
2016,08,West LA,1,110,CRIMINAL HOMICIDE,1
2014,03,Southwest,1,761,BRANDISH WEAPON,60
2018,08,West LA,2,813,CHILD ANNOYING (17YRS & UNDER),8
2016,12,77th Street,2,943,CRUELTY TO ANIMALS,9
2011,07,Wilshire,1,410,"BURGLARY FROM VEHICLE, ATTEMPTED",14
2019,16,Foothill,2,902,VIOLATION OF TEMPORARY RESTRAINING ORDER,17
2013,01,Central,2,654,"CREDIT CARDS, FRAUD USE ($950 & UNDER",2
2019,15,N Hollywood,1,352,PICKPOCKET,2
2017,03,Southwest,2,660,COUNTERFEIT,4
2016,05,Harbor,1,821,SODOMY/SEXUAL CONTACT B/W PENIS OF ONE PERS TO ANUS OTH,9
2019,16,Foothill,2,920,KIDNAPPING - GRAND ATTEMPT,2
2015,21,Topanga,2,670,"EMBEZZLEMENT, PETTY THEFT ($950 & UNDER)",1
2016,07,Wilshire,2,652,DOCUMENT WORTHLESS ($200 & UNDER),2
2013,10,West Valley,1,450,THEFT FROM PERSON - ATTEMPT,1
2019,04,Hollenbeck,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,201
2015,04,Hollenbeck,2,950,"DEFRAUDING INNKEEPER/THEFT OF SERVICES, OVER $950.01",1
2017,14,Pacific,2,933,PROWLER,1
2012,07,Wilshire,2,434,FALSE IMPRISONMENT,2
2018,15,N Hollywood,1,235,CHILD ABUSE (PHYSICAL) - AGGRAVATED ASSAULT,2
2014,08,West LA,2,670,"EMBEZZLEMENT, PETTY THEFT ($950 & UNDER)",17
2013,15,N Hollywood,2,943,CRUELTY TO ANIMALS,12
2014,16,Foothill,2,850,INDECENT EXPOSURE,8
2014,21,Topanga,2,670,"EMBEZZLEMENT, PETTY THEFT ($950 & UNDER)",4
2017,10,West Valley,1,210,ROBBERY,232
2017,03,Southwest,2,662,"BUNCO, GRAND THEFT",38
2010,12,77th Street,2,948,BIGAMY,1
2014,09,Van Nuys,2,625,OTHER ASSAULT,19
2010,18,Southeast,2,649,DOCUMENT FORGERY / STOLEN FELONY,75
2019,19,Mission,1,520,VEHICLE - ATTEMPT STOLEN,24
2014,12,77th Street,2,753,DISCHARGE FIREARMS/SHOTS FIRED,48
2014,09,Van Nuys,2,946,OTHER MISCELLANEOUS CRIME,75
2010,11,Northeast,1,820,ORAL COPULATION,6
2018,20,Olympic,2,670,"EMBEZZLEMENT, PETTY THEFT ($950 & UNDER)",2
2013,03,Southwest,2,666,"BUNCO, ATTEMPT",4
2011,15,N Hollywood,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),628
2014,05,Harbor,2,810,"SEX,UNLAWFUL(INC MUTUAL CONSENT, PENETRATION W/ FRGN OBJ",34
2015,21,Topanga,2,932,PEEPING TOM,7
2011,02,Rampart,2,435,LYNCHING,2
2011,13,Newton,2,438,RECKLESS DRIVING,1
2015,21,Topanga,1,474,"THEFT, COIN MACHINE - PETTY ($950 & UNDER)",1
2013,01,Central,1,450,THEFT FROM PERSON - ATTEMPT,2
2014,16,Foothill,2,805,PIMPING,4
2013,20,Olympic,2,753,DISCHARGE FIREARMS/SHOTS FIRED,6
2011,14,Pacific,2,755,BOMB SCARE,9
2017,14,Pacific,2,237,CHILD NEGLECT (SEE 300 W.I.C.),11
2017,14,Pacific,2,940,EXTORTION,11
2016,05,Harbor,2,651,DOCUMENT WORTHLESS ($200.01 & OVER),3
2014,01,Central,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,417
2018,16,Foothill,2,661,UNAUTHORIZED COMPUTER ACCESS,1
2014,12,77th Street,2,624,BATTERY - SIMPLE ASSAULT,1463
2014,21,Topanga,2,354,THEFT OF IDENTITY,766
2012,14,Pacific,2,763,STALKING,9
2018,21,Topanga,1,310,BURGLARY,800
2018,03,Southwest,2,860,BATTERY WITH SEXUAL CONTACT,62
2017,12,77th Street,1,451,PURSE SNATCHING - ATTEMPT,1
2018,06,Hollywood,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,13
2015,01,Central,2,662,"BUNCO, GRAND THEFT",26
2010,04,Hollenbeck,2,860,BATTERY WITH SEXUAL CONTACT,60
2017,14,Pacific,1,648,ARSON,11
2015,05,Harbor,2,762,LEWD CONDUCT,2
2016,15,N Hollywood,2,946,OTHER MISCELLANEOUS CRIME,90
2013,12,77th Street,2,933,PROWLER,7
2010,14,Pacific,1,320,"BURGLARY, ATTEMPTED",80
2019,04,Hollenbeck,2,624,BATTERY - SIMPLE ASSAULT,810
2011,02,Rampart,1,121,"RAPE, FORCIBLE",61
2011,07,Wilshire,2,910,KIDNAPPING,6
2010,13,Newton,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",421
2012,21,Topanga,2,845,SEX OFFENDER REGISTRANT OUT OF COMPLIANCE,5
2018,07,Wilshire,2,886,DISTURBING THE PEACE,32
2014,13,Newton,2,661,UNAUTHORIZED COMPUTER ACCESS,1
2015,17,Devonshire,2,624,BATTERY - SIMPLE ASSAULT,632
2013,01,Central,1,821,SODOMY/SEXUAL CONTACT B/W PENIS OF ONE PERS TO ANUS OTH,13
2017,10,West Valley,2,763,STALKING,9
2017,14,Pacific,2,890,FAILURE TO YIELD,3
2012,03,Southwest,2,932,PEEPING TOM,6
2016,17,Devonshire,1,210,ROBBERY,218
2014,20,Olympic,2,954,CONTRIBUTING,1
2011,04,Hollenbeck,2,624,BATTERY - SIMPLE ASSAULT,804
2012,03,Southwest,2,902,VIOLATION OF TEMPORARY RESTRAINING ORDER,2
2017,12,77th Street,1,443,SHOPLIFTING - ATTEMPT,3
2017,12,77th Street,1,820,ORAL COPULATION,21
2017,04,Hollenbeck,2,439,FALSE POLICE REPORT,1
2018,07,Wilshire,2,434,FALSE IMPRISONMENT,5
2015,18,Southeast,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",58
2011,10,West Valley,2,664,"BUNCO, PETTY THEFT",8
2018,13,Newton,2,668,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",37
2010,05,Harbor,2,649,DOCUMENT FORGERY / STOLEN FELONY,107
2018,11,Northeast,2,647,THROWING OBJECT AT MOVING VEHICLE,3
2012,09,Van Nuys,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",185
2018,02,Rampart,2,822,HUMAN TRAFFICKING - COMMERCIAL SEX ACTS,2
2014,08,West LA,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),334
2013,11,Northeast,1,220,ATTEMPTED ROBBERY,22
2010,07,Wilshire,1,343,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),74
2018,04,Hollenbeck,1,345,DISHONEST EMPLOYEE - GRAND THEFT,1
2015,17,Devonshire,2,886,DISTURBING THE PEACE,26
2018,17,Devonshire,1,231,ASSAULT WITH DEADLY WEAPON ON POLICE OFFICER,6
2017,05,Harbor,2,946,OTHER MISCELLANEOUS CRIME,92
2013,17,Devonshire,1,421,THEFT FROM MOTOR VEHICLE - ATTEMPT,4
2011,16,Foothill,2,932,PEEPING TOM,2
2015,16,Foothill,2,753,DISCHARGE FIREARMS/SHOTS FIRED,19
2015,04,Hollenbeck,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),478
2011,11,Northeast,2,625,OTHER ASSAULT,5
2016,18,Southeast,1,433,DRIVING WITHOUT OWNER CONSENT (DWOC),26
2017,15,N Hollywood,2,439,FALSE POLICE REPORT,2
2016,05,Harbor,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),242
2012,01,Central,2,944,CONSPIRACY,1
2013,09,Van Nuys,1,815,SEXUAL PENETRATION W/FOREIGN OBJECT,13
2018,17,Devonshire,1,648,ARSON,11
2019,21,Topanga,2,806,PANDERING,1
2019,08,West LA,1,410,"BURGLARY FROM VEHICLE, ATTEMPTED",4
2019,04,Hollenbeck,2,237,CHILD NEGLECT (SEE 300 W.I.C.),12
2011,15,N Hollywood,2,436,LYNCHING - ATTEMPTED,1
2015,10,West Valley,1,110,CRIMINAL HOMICIDE,5
2013,20,Olympic,2,901,VIOLATION OF RESTRAINING ORDER,56
2014,13,Newton,2,900,VIOLATION OF COURT ORDER,70
2013,12,77th Street,1,235,CHILD ABUSE (PHYSICAL) - AGGRAVATED ASSAULT,23
2012,08,West LA,1,343,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),27
2014,21,Topanga,2,932,PEEPING TOM,6
2011,10,West Valley,2,237,CHILD NEGLECT (SEE 300 W.I.C.),22
2014,10,West Valley,2,950,"DEFRAUDING INNKEEPER/THEFT OF SERVICES, OVER $950.01",2
2013,17,Devonshire,2,845,SEX OFFENDER REGISTRANT OUT OF COMPLIANCE,7
2011,09,Van Nuys,2,903,CONTEMPT OF COURT,2
2016,04,Hollenbeck,2,928,THREATENING PHONE CALLS/LETTERS,4
2015,17,Devonshire,2,880,DISRUPT SCHOOL,1
2016,03,Southwest,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,987
2012,13,Newton,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),301
2016,14,Pacific,1,343,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),17
2010,13,Newton,2,434,FALSE IMPRISONMENT,14
2012,19,Mission,2,661,UNAUTHORIZED COMPUTER ACCESS,6
2016,08,West LA,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,13
2013,02,Rampart,2,662,"BUNCO, GRAND THEFT",22
2014,16,Foothill,2,940,EXTORTION,1
2019,13,Newton,2,910,KIDNAPPING,11
2011,05,Harbor,1,310,BURGLARY,761
2015,15,N Hollywood,2,668,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",43
2014,13,Newton,2,890,FAILURE TO YIELD,1
2011,11,Northeast,2,662,"BUNCO, GRAND THEFT",12
2013,08,West LA,2,237,CHILD NEGLECT (SEE 300 W.I.C.),4
2019,21,Topanga,1,480,BIKE - STOLEN,9
2019,07,Wilshire,2,664,"BUNCO, PETTY THEFT",67
2019,21,Topanga,2,886,DISTURBING THE PEACE,28
2013,07,Wilshire,2,653,"CREDIT CARDS, FRAUD USE ($950.01 & OVER)",1
2016,15,N Hollywood,1,480,BIKE - STOLEN,143
2011,04,Hollenbeck,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",360
2019,11,Northeast,2,666,"BUNCO, ATTEMPT",13
2019,17,Devonshire,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),164
2016,11,Northeast,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),331
2019,07,Wilshire,2,753,DISCHARGE FIREARMS/SHOTS FIRED,14
2012,06,Hollywood,2,928,THREATENING PHONE CALLS/LETTERS,2
2018,01,Central,1,320,"BURGLARY, ATTEMPTED",11
2011,12,77th Street,2,753,DISCHARGE FIREARMS/SHOTS FIRED,27
2010,08,West LA,2,434,FALSE IMPRISONMENT,4
2019,13,Newton,2,753,DISCHARGE FIREARMS/SHOTS FIRED,42
2015,12,77th Street,2,354,THEFT OF IDENTITY,723
2010,20,Olympic,2,860,BATTERY WITH SEXUAL CONTACT,53
2019,14,Pacific,2,624,BATTERY - SIMPLE ASSAULT,872
2018,03,Southwest,2,755,BOMB SCARE,3
2011,14,Pacific,2,900,VIOLATION OF COURT ORDER,84
2018,04,Hollenbeck,1,110,CRIMINAL HOMICIDE,13
2014,01,Central,1,450,THEFT FROM PERSON - ATTEMPT,4
2014,11,Northeast,2,647,THROWING OBJECT AT MOVING VEHICLE,1
2014,11,Northeast,2,910,KIDNAPPING,7
2015,16,Foothill,2,902,VIOLATION OF TEMPORARY RESTRAINING ORDER,2
2017,04,Hollenbeck,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),114
2015,15,N Hollywood,1,350,"THEFT, PERSON",30
2012,20,Olympic,2,762,LEWD CONDUCT,6
2016,03,Southwest,2,901,VIOLATION OF RESTRAINING ORDER,138
2010,12,77th Street,1,122,"RAPE, ATTEMPTED",13
2010,07,Wilshire,1,821,SODOMY/SEXUAL CONTACT B/W PENIS OF ONE PERS TO ANUS OTH,5
2010,09,Van Nuys,2,805,PIMPING,6
2016,03,Southwest,2,922,CHILD STEALING,14
2015,07,Wilshire,2,860,BATTERY WITH SEXUAL CONTACT,44
2012,17,Devonshire,2,900,VIOLATION OF COURT ORDER,83
2011,20,Olympic,1,220,ATTEMPTED ROBBERY,79
2016,20,Olympic,1,433,DRIVING WITHOUT OWNER CONSENT (DWOC),1
2013,14,Pacific,2,623,BATTERY POLICE (SIMPLE),8
2019,13,Newton,2,951,"DEFRAUDING INNKEEPER/THEFT OF SERVICES, $950 & UNDER",3
2015,04,Hollenbeck,2,951,"DEFRAUDING INNKEEPER/THEFT OF SERVICES, $950 & UNDER",1
2016,16,Foothill,2,806,PANDERING,1
2011,19,Mission,2,662,"BUNCO, GRAND THEFT",16
2016,17,Devonshire,2,623,BATTERY POLICE (SIMPLE),11
2018,12,77th Street,1,235,CHILD ABUSE (PHYSICAL) - AGGRAVATED ASSAULT,30
2019,01,Central,2,822,HUMAN TRAFFICKING - COMMERCIAL SEX ACTS,7
2019,11,Northeast,1,480,BIKE - STOLEN,130
2017,13,Newton,2,622,BATTERY ON A FIREFIGHTER,2
2018,08,West LA,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",464
2019,02,Rampart,2,928,THREATENING PHONE CALLS/LETTERS,7
2014,17,Devonshire,2,850,INDECENT EXPOSURE,10
2017,10,West Valley,1,510,VEHICLE - STOLEN,729
2018,01,Central,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),121
2015,20,Olympic,1,441,THEFT PLAIN - ATTEMPT,4
2013,21,Topanga,2,928,THREATENING PHONE CALLS/LETTERS,10
2014,20,Olympic,2,624,BATTERY - SIMPLE ASSAULT,1235
2014,13,Newton,1,444,DISHONEST EMPLOYEE - PETTY THEFT,1
2014,16,Foothill,2,753,DISCHARGE FIREARMS/SHOTS FIRED,19
2019,15,N Hollywood,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",408
2011,13,Newton,2,439,FALSE POLICE REPORT,1
2014,05,Harbor,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),122
2010,03,Southwest,2,910,KIDNAPPING,26
2019,14,Pacific,2,850,INDECENT EXPOSURE,15
2010,02,Rampart,1,345,DISHONEST EMPLOYEE - GRAND THEFT,1
