DATE OCC,AREA,AREA NAME,Part 1-2,Crm Cd,Crm Cd Desc,DR_NO
2020,20,Olympic,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",629
2022,11,Northeast,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,17
2020,06,Hollywood,2,920,KIDNAPPING - GRAND ATTEMPT,1
2020,12,77th Street,2,623,BATTERY POLICE (SIMPLE),68
2020,01,Central,2,940,EXTORTION,11
2022,04,Hollenbeck,2,664,"BUNCO, PETTY THEFT",9
2021,19,Mission,1,815,SEXUAL PENETRATION W/FOREIGN OBJECT,14
2021,15,N Hollywood,2,932,PEEPING TOM,5
2020,03,Southwest,1,310,BURGLARY,445
2020,14,Pacific,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",59
2020,14,Pacific,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),106
2020,06,Hollywood,2,949,ILLEGAL DUMPING,1
2020,18,Southeast,2,890,FAILURE TO YIELD,1
2022,02,Rampart,1,352,PICKPOCKET,37
2022,11,Northeast,1,480,BIKE - STOLEN,69
2022,19,Mission,1,450,THEFT FROM PERSON - ATTEMPT,2
2021,03,Southwest,1,471,TILL TAP - PETTY ($950 & UNDER),1
2022,01,Central,1,343,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),40
2022,05,Harbor,1,474,"THEFT, COIN MACHINE - PETTY ($950 & UNDER)",1
2021,18,Southeast,2,753,DISCHARGE FIREARMS/SHOTS FIRED,83
2021,17,Devonshire,2,890,FAILURE TO YIELD,3
2021,03,Southwest,2,439,FALSE POLICE REPORT,2
2020,02,Rampart,2,652,DOCUMENT WORTHLESS ($200 & UNDER),2
2020,10,West Valley,2,666,"BUNCO, ATTEMPT",2
2021,14,Pacific,2,812,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),10
2022,09,Van Nuys,2,434,FALSE IMPRISONMENT,4
2020,18,Southeast,2,623,BATTERY POLICE (SIMPLE),40
2020,17,Devonshire,1,251,SHOTS FIRED AT INHABITED DWELLING,1
2020,02,Rampart,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,563
2021,03,Southwest,2,763,STALKING,15
2021,09,Van Nuys,2,845,SEX OFFENDER REGISTRANT OUT OF COMPLIANCE,3
2022,06,Hollywood,2,840,"BEASTIALITY, CRIME AGAINST NATURE SEXUAL ASSLT WITH ANIM",1
2020,04,Hollenbeck,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,164
2022,02,Rampart,1,443,SHOPLIFTING - ATTEMPT,1
2022,03,Southwest,2,649,DOCUMENT FORGERY / STOLEN FELONY,20
2022,14,Pacific,1,821,SODOMY/SEXUAL CONTACT B/W PENIS OF ONE PERS TO ANUS OTH,6
2021,12,77th Street,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1331
2020,04,Hollenbeck,2,954,CONTRIBUTING,1
2020,21,Topanga,2,812,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),20
2022,13,Newton,2,623,BATTERY POLICE (SIMPLE),27
2021,18,Southeast,2,434,FALSE IMPRISONMENT,3
2021,01,Central,2,951,"DEFRAUDING INNKEEPER/THEFT OF SERVICES, $950 & UNDER",5
2020,18,Southeast,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",594
2022,16,Foothill,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),324
2021,21,Topanga,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",444
2022,13,Newton,2,931,"REPLICA FIREARMS(SALE,DISPLAY,MANUFACTURE OR DISTRIBUTE)",1
2022,11,Northeast,2,890,FAILURE TO YIELD,16
2021,18,Southeast,2,860,BATTERY WITH SEXUAL CONTACT,20
2022,14,Pacific,2,670,"EMBEZZLEMENT, PETTY THEFT ($950 & UNDER)",1
2021,18,Southeast,1,350,"THEFT, PERSON",63
2022,19,Mission,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,134
2020,20,Olympic,1,452,"PICKPOCKET, ATTEMPT",1
2020,16,Foothill,1,251,SHOTS FIRED AT INHABITED DWELLING,14
2022,05,Harbor,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,237
2021,18,Southeast,2,661,UNAUTHORIZED COMPUTER ACCESS,1
2020,07,Wilshire,2,850,INDECENT EXPOSURE,11
2022,02,Rampart,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),254
2021,10,West Valley,1,815,SEXUAL PENETRATION W/FOREIGN OBJECT,14
2021,04,Hollenbeck,1,320,"BURGLARY, ATTEMPTED",33
2020,16,Foothill,2,810,"SEX,UNLAWFUL(INC MUTUAL CONSENT, PENETRATION W/ FRGN OBJ",14
2021,20,Olympic,2,660,COUNTERFEIT,3
2021,08,West LA,2,940,EXTORTION,23
2021,10,West Valley,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),115
2021,15,N Hollywood,2,806,PANDERING,1
2022,04,Hollenbeck,2,890,FAILURE TO YIELD,10
2020,06,Hollywood,2,649,DOCUMENT FORGERY / STOLEN FELONY,20
2020,07,Wilshire,2,670,"EMBEZZLEMENT, PETTY THEFT ($950 & UNDER)",2
2020,06,Hollywood,2,950,"DEFRAUDING INNKEEPER/THEFT OF SERVICES, OVER $950.01",6
2020,07,Wilshire,2,814,CHILD PORNOGRAPHY,2
2022,12,77th Street,2,651,DOCUMENT WORTHLESS ($200.01 & OVER),1
2021,14,Pacific,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,104
2020,01,Central,2,933,PROWLER,1
2022,16,Foothill,2,933,PROWLER,1
2020,06,Hollywood,2,664,"BUNCO, PETTY THEFT",46
2021,06,Hollywood,2,812,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),12
2022,18,Southeast,1,220,ATTEMPTED ROBBERY,72
2022,13,Newton,2,902,VIOLATION OF TEMPORARY RESTRAINING ORDER,9
2021,12,77th Street,2,949,ILLEGAL DUMPING,1
2021,05,Harbor,1,441,THEFT PLAIN - ATTEMPT,2
2021,07,Wilshire,2,822,HUMAN TRAFFICKING - COMMERCIAL SEX ACTS,1
2020,10,West Valley,1,121,"RAPE, FORCIBLE",43
2020,07,Wilshire,1,433,DRIVING WITHOUT OWNER CONSENT (DWOC),2
2020,18,Southeast,1,310,BURGLARY,386
2020,01,Central,2,753,DISCHARGE FIREARMS/SHOTS FIRED,16
2022,01,Central,1,821,SODOMY/SEXUAL CONTACT B/W PENIS OF ONE PERS TO ANUS OTH,12
2021,20,Olympic,1,815,SEXUAL PENETRATION W/FOREIGN OBJECT,21
2021,08,West LA,1,761,BRANDISH WEAPON,79
2021,15,N Hollywood,2,813,CHILD ANNOYING (17YRS & UNDER),12
2022,16,Foothill,1,330,BURGLARY FROM VEHICLE,277
2022,13,Newton,2,666,"BUNCO, ATTEMPT",5
2022,18,Southeast,1,330,BURGLARY FROM VEHICLE,259
2021,04,Hollenbeck,1,122,"RAPE, ATTEMPTED",2
2022,15,N Hollywood,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",111
2020,15,N Hollywood,1,480,BIKE - STOLEN,78
2020,01,Central,2,763,STALKING,7
2021,08,West LA,1,480,BIKE - STOLEN,406
2021,18,Southeast,2,653,"CREDIT CARDS, FRAUD USE ($950.01 & OVER)",1
2020,09,Van Nuys,2,888,TRESPASSING,120
2022,05,Harbor,2,662,"BUNCO, GRAND THEFT",28
2021,18,Southeast,2,666,"BUNCO, ATTEMPT",5
2021,16,Foothill,2,662,"BUNCO, GRAND THEFT",34
2021,04,Hollenbeck,2,662,"BUNCO, GRAND THEFT",39
2020,20,Olympic,1,320,"BURGLARY, ATTEMPTED",38
2020,13,Newton,2,753,DISCHARGE FIREARMS/SHOTS FIRED,48
2020,16,Foothill,2,625,OTHER ASSAULT,25
2021,14,Pacific,2,753,DISCHARGE FIREARMS/SHOTS FIRED,14
2021,01,Central,2,810,"SEX,UNLAWFUL(INC MUTUAL CONSENT, PENETRATION W/ FRGN OBJ",3
2020,05,Harbor,1,421,THEFT FROM MOTOR VEHICLE - ATTEMPT,17
2020,15,N Hollywood,2,928,THREATENING PHONE CALLS/LETTERS,8
2020,09,Van Nuys,2,437,RESISTING ARREST,1
2020,20,Olympic,1,110,CRIMINAL HOMICIDE,17
2020,13,Newton,2,812,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),39
2022,03,Southwest,1,231,ASSAULT WITH DEADLY WEAPON ON POLICE OFFICER,36
2022,13,Newton,2,649,DOCUMENT FORGERY / STOLEN FELONY,14
2021,17,Devonshire,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),399
2021,05,Harbor,2,886,DISTURBING THE PEACE,10
2020,14,Pacific,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),403
2022,04,Hollenbeck,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",59
2021,09,Van Nuys,2,805,PIMPING,3
2022,08,West LA,1,480,BIKE - STOLEN,202
2022,19,Mission,2,763,STALKING,8
2020,03,Southwest,1,815,SEXUAL PENETRATION W/FOREIGN OBJECT,19
2021,01,Central,2,755,BOMB SCARE,17
2020,13,Newton,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),428
2022,02,Rampart,2,886,DISTURBING THE PEACE,13
2021,10,West Valley,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,503
2020,11,Northeast,2,434,FALSE IMPRISONMENT,4
2021,13,Newton,2,860,BATTERY WITH SEXUAL CONTACT,34
2022,12,77th Street,1,310,BURGLARY,426
2020,20,Olympic,2,354,THEFT OF IDENTITY,343
2021,09,Van Nuys,2,946,OTHER MISCELLANEOUS CRIME,74
2020,18,Southeast,1,231,ASSAULT WITH DEADLY WEAPON ON POLICE OFFICER,24
2021,11,Northeast,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",648
2020,08,West LA,1,522,"VEHICLE - MOTORIZED SCOOTERS, BICYCLES, AND WHEELCHAIRS",24
2021,14,Pacific,2,910,KIDNAPPING,3
2020,03,Southwest,1,110,CRIMINAL HOMICIDE,19
2020,18,Southeast,2,845,SEX OFFENDER REGISTRANT OUT OF COMPLIANCE,36
2022,16,Foothill,2,910,KIDNAPPING,11
2022,15,N Hollywood,2,649,DOCUMENT FORGERY / STOLEN FELONY,39
2020,10,West Valley,1,122,"RAPE, ATTEMPTED",1
2022,17,Devonshire,2,812,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),11
2022,02,Rampart,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,182
2021,06,Hollywood,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,10
2022,04,Hollenbeck,2,622,BATTERY ON A FIREFIGHTER,2
2022,17,Devonshire,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",80
2020,14,Pacific,2,654,"CREDIT CARDS, FRAUD USE ($950 & UNDER",7
2022,05,Harbor,1,522,"VEHICLE - MOTORIZED SCOOTERS, BICYCLES, AND WHEELCHAIRS",15
2020,13,Newton,1,421,THEFT FROM MOTOR VEHICLE - ATTEMPT,7
2021,11,Northeast,1,351,PURSE SNATCHING,2
2020,17,Devonshire,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",240
2020,09,Van Nuys,2,237,CHILD NEGLECT (SEE 300 W.I.C.),16
2022,16,Foothill,2,354,THEFT OF IDENTITY,910
2021,16,Foothill,2,237,CHILD NEGLECT (SEE 300 W.I.C.),14
2021,03,Southwest,1,122,"RAPE, ATTEMPTED",3
2021,03,Southwest,1,441,THEFT PLAIN - ATTEMPT,10
2021,06,Hollywood,1,821,SODOMY/SEXUAL CONTACT B/W PENIS OF ONE PERS TO ANUS OTH,15
2022,01,Central,2,932,PEEPING TOM,1
2020,07,Wilshire,2,668,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",58
2020,18,Southeast,1,648,ARSON,49
2022,15,N Hollywood,1,235,CHILD ABUSE (PHYSICAL) - AGGRAVATED ASSAULT,4
2021,09,Van Nuys,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",369
2022,10,West Valley,1,310,BURGLARY,834
2020,03,Southwest,2,434,FALSE IMPRISONMENT,2
2021,10,West Valley,2,652,DOCUMENT WORTHLESS ($200 & UNDER),1
2021,14,Pacific,2,951,"DEFRAUDING INNKEEPER/THEFT OF SERVICES, $950 & UNDER",10
2022,21,Topanga,2,928,THREATENING PHONE CALLS/LETTERS,20
2022,01,Central,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1031
2021,10,West Valley,2,946,OTHER MISCELLANEOUS CRIME,70
2021,10,West Valley,1,235,CHILD ABUSE (PHYSICAL) - AGGRAVATED ASSAULT,6
2022,21,Topanga,2,813,CHILD ANNOYING (17YRS & UNDER),10
2022,11,Northeast,2,888,TRESPASSING,138
2020,02,Rampart,2,354,THEFT OF IDENTITY,275
2022,01,Central,2,943,CRUELTY TO ANIMALS,4
2022,13,Newton,1,450,THEFT FROM PERSON - ATTEMPT,3
2020,17,Devonshire,2,237,CHILD NEGLECT (SEE 300 W.I.C.),9
2021,13,Newton,2,946,OTHER MISCELLANEOUS CRIME,53
2022,09,Van Nuys,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,455
2022,08,West LA,2,649,DOCUMENT FORGERY / STOLEN FELONY,72
2021,01,Central,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),166
2020,02,Rampart,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",193
2022,19,Mission,2,921,HUMAN TRAFFICKING - INVOLUNTARY SERVITUDE,1
2022,02,Rampart,1,343,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),35
2021,21,Topanga,1,820,ORAL COPULATION,7
2020,20,Olympic,2,662,"BUNCO, GRAND THEFT",58
2021,01,Central,1,480,BIKE - STOLEN,275
2022,07,Wilshire,2,813,CHILD ANNOYING (17YRS & UNDER),4
2020,21,Topanga,2,664,"BUNCO, PETTY THEFT",30
2020,10,West Valley,2,763,STALKING,1
2022,07,Wilshire,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",348
2022,04,Hollenbeck,1,410,"BURGLARY FROM VEHICLE, ATTEMPTED",4
2022,15,N Hollywood,2,647,THROWING OBJECT AT MOVING VEHICLE,8
2022,08,West LA,1,440,THEFT PLAIN - PETTY ($950 & UNDER),625
2021,07,Wilshire,2,762,LEWD CONDUCT,9
2020,11,Northeast,2,886,DISTURBING THE PEACE,24
2021,04,Hollenbeck,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",67
2022,17,Devonshire,2,890,FAILURE TO YIELD,9
2022,11,Northeast,2,813,CHILD ANNOYING (17YRS & UNDER),10
2020,01,Central,1,310,BURGLARY,584
2021,08,West LA,2,647,THROWING OBJECT AT MOVING VEHICLE,11
2022,21,Topanga,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),136
2021,15,N Hollywood,2,928,THREATENING PHONE CALLS/LETTERS,6
2021,01,Central,1,452,"PICKPOCKET, ATTEMPT",1
2020,16,Foothill,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,49
2020,12,77th Street,1,821,SODOMY/SEXUAL CONTACT B/W PENIS OF ONE PERS TO ANUS OTH,9
2020,01,Central,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),168
2022,21,Topanga,2,922,CHILD STEALING,6
2020,20,Olympic,2,651,DOCUMENT WORTHLESS ($200.01 & OVER),1
2021,10,West Valley,1,345,DISHONEST EMPLOYEE - GRAND THEFT,1
2021,07,Wilshire,2,951,"DEFRAUDING INNKEEPER/THEFT OF SERVICES, $950 & UNDER",5
2020,13,Newton,2,756,WEAPONS POSSESSION/BOMBING,1
2021,16,Foothill,2,664,"BUNCO, PETTY THEFT",24
2021,06,Hollywood,2,438,RECKLESS DRIVING,8
2022,08,West LA,2,943,CRUELTY TO ANIMALS,3
2021,02,Rampart,2,920,KIDNAPPING - GRAND ATTEMPT,3
2021,11,Northeast,1,520,VEHICLE - ATTEMPT STOLEN,37
2022,05,Harbor,2,845,SEX OFFENDER REGISTRANT OUT OF COMPLIANCE,17
2020,17,Devonshire,1,520,VEHICLE - ATTEMPT STOLEN,13
2021,06,Hollywood,2,662,"BUNCO, GRAND THEFT",63
2022,08,West LA,1,121,"RAPE, FORCIBLE",20
2021,12,77th Street,2,805,PIMPING,20
2021,21,Topanga,2,932,PEEPING TOM,3
2021,11,Northeast,2,810,"SEX,UNLAWFUL(INC MUTUAL CONSENT, PENETRATION W/ FRGN OBJ",12
2021,15,N Hollywood,1,410,"BURGLARY FROM VEHICLE, ATTEMPTED",6
2020,04,Hollenbeck,2,810,"SEX,UNLAWFUL(INC MUTUAL CONSENT, PENETRATION W/ FRGN OBJ",14
2022,02,Rampart,1,210,ROBBERY,486
2020,19,Mission,2,237,CHILD NEGLECT (SEE 300 W.I.C.),25
2020,12,77th Street,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),415
2021,07,Wilshire,2,625,OTHER ASSAULT,56
2022,20,Olympic,2,812,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),25
2021,17,Devonshire,1,231,ASSAULT WITH DEADLY WEAPON ON POLICE OFFICER,3
2022,05,Harbor,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),252
2020,13,Newton,1,815,SEXUAL PENETRATION W/FOREIGN OBJECT,7
2020,01,Central,2,920,KIDNAPPING - GRAND ATTEMPT,7
2020,02,Rampart,1,443,SHOPLIFTING - ATTEMPT,1
2020,06,Hollywood,2,237,CHILD NEGLECT (SEE 300 W.I.C.),10
2020,10,West Valley,2,434,FALSE IMPRISONMENT,2
2022,17,Devonshire,2,437,RESISTING ARREST,4
2020,06,Hollywood,1,343,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),7
2021,09,Van Nuys,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,479
2021,08,West LA,2,762,LEWD CONDUCT,6
2021,06,Hollywood,2,950,"DEFRAUDING INNKEEPER/THEFT OF SERVICES, OVER $950.01",2
2020,21,Topanga,2,933,PROWLER,2
2022,13,Newton,1,510,VEHICLE - STOLEN,1705
2021,05,Harbor,1,433,DRIVING WITHOUT OWNER CONSENT (DWOC),1
2022,21,Topanga,1,330,BURGLARY FROM VEHICLE,431
2021,08,West LA,2,763,STALKING,6
2020,14,Pacific,1,450,THEFT FROM PERSON - ATTEMPT,1
2020,17,Devonshire,2,845,SEX OFFENDER REGISTRANT OUT OF COMPLIANCE,3
2022,06,Hollywood,2,664,"BUNCO, PETTY THEFT",34
2020,12,77th Street,2,822,HUMAN TRAFFICKING - COMMERCIAL SEX ACTS,60
2021,08,West LA,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),406
2022,09,Van Nuys,2,651,DOCUMENT WORTHLESS ($200.01 & OVER),1
2022,13,Newton,1,441,THEFT PLAIN - ATTEMPT,6
2022,08,West LA,2,806,PANDERING,1
2020,14,Pacific,2,920,KIDNAPPING - GRAND ATTEMPT,1
2022,13,Newton,1,231,ASSAULT WITH DEADLY WEAPON ON POLICE OFFICER,7
2020,20,Olympic,2,622,BATTERY ON A FIREFIGHTER,3
2020,08,West LA,1,121,"RAPE, FORCIBLE",32
2020,15,N Hollywood,2,922,CHILD STEALING,1
2021,10,West Valley,2,901,VIOLATION OF RESTRAINING ORDER,59
2020,14,Pacific,2,660,COUNTERFEIT,3
2020,12,77th Street,1,121,"RAPE, FORCIBLE",67
2020,13,Newton,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,153
2020,04,Hollenbeck,2,649,DOCUMENT FORGERY / STOLEN FELONY,14
2021,15,N Hollywood,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",688
2020,15,N Hollywood,2,625,OTHER ASSAULT,52
2021,10,West Valley,2,237,CHILD NEGLECT (SEE 300 W.I.C.),20
2022,03,Southwest,2,860,BATTERY WITH SEXUAL CONTACT,57
2020,02,Rampart,1,441,THEFT PLAIN - ATTEMPT,6
2021,12,77th Street,2,850,INDECENT EXPOSURE,6
2021,04,Hollenbeck,2,814,CHILD PORNOGRAPHY,5
2021,03,Southwest,2,437,RESISTING ARREST,4
2021,09,Van Nuys,2,920,KIDNAPPING - GRAND ATTEMPT,2
2021,07,Wilshire,2,810,"SEX,UNLAWFUL(INC MUTUAL CONSENT, PENETRATION W/ FRGN OBJ",5
2021,14,Pacific,2,830,INCEST (SEXUAL ACTS BETWEEN BLOOD RELATIVES),2
2020,12,77th Street,1,251,SHOTS FIRED AT INHABITED DWELLING,106
2021,16,Foothill,2,902,VIOLATION OF TEMPORARY RESTRAINING ORDER,6
2022,13,Newton,2,943,CRUELTY TO ANIMALS,4
2020,09,Van Nuys,2,822,HUMAN TRAFFICKING - COMMERCIAL SEX ACTS,5
2022,12,77th Street,2,943,CRUELTY TO ANIMALS,4
2020,03,Southwest,2,860,BATTERY WITH SEXUAL CONTACT,62
2020,07,Wilshire,1,821,SODOMY/SEXUAL CONTACT B/W PENIS OF ONE PERS TO ANUS OTH,4
2021,06,Hollywood,1,320,"BURGLARY, ATTEMPTED",39
2022,17,Devonshire,2,928,THREATENING PHONE CALLS/LETTERS,7
2021,16,Foothill,2,928,THREATENING PHONE CALLS/LETTERS,2
2020,03,Southwest,1,343,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),16
2021,16,Foothill,1,220,ATTEMPTED ROBBERY,22
2022,17,Devonshire,2,662,"BUNCO, GRAND THEFT",100
2021,12,77th Street,2,922,CHILD STEALING,15
2021,15,N Hollywood,1,231,ASSAULT WITH DEADLY WEAPON ON POLICE OFFICER,12
2021,09,Van Nuys,2,354,THEFT OF IDENTITY,653
2021,19,Mission,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),204
2020,07,Wilshire,2,921,HUMAN TRAFFICKING - INVOLUNTARY SERVITUDE,1
2020,17,Devonshire,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,445
2021,02,Rampart,2,664,"BUNCO, PETTY THEFT",9
2022,18,Southeast,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,742
2020,20,Olympic,1,251,SHOTS FIRED AT INHABITED DWELLING,11
2022,06,Hollywood,2,903,CONTEMPT OF COURT,15
2022,13,Newton,1,421,THEFT FROM MOTOR VEHICLE - ATTEMPT,7
2020,05,Harbor,2,668,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",14
2021,19,Mission,2,946,OTHER MISCELLANEOUS CRIME,61
2021,11,Northeast,1,352,PICKPOCKET,5
2021,08,West LA,2,888,TRESPASSING,189
2020,18,Southeast,2,946,OTHER MISCELLANEOUS CRIME,70
2021,08,West LA,2,660,COUNTERFEIT,1
2022,19,Mission,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",467
2021,20,Olympic,1,110,CRIMINAL HOMICIDE,11
2022,17,Devonshire,1,440,THEFT PLAIN - PETTY ($950 & UNDER),405
2022,08,West LA,2,903,CONTEMPT OF COURT,7
2021,05,Harbor,1,510,VEHICLE - STOLEN,1220
2020,11,Northeast,1,648,ARSON,21
2020,13,Newton,2,434,FALSE IMPRISONMENT,3
2020,02,Rampart,2,622,BATTERY ON A FIREFIGHTER,3
2022,19,Mission,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,575
2021,08,West LA,2,237,CHILD NEGLECT (SEE 300 W.I.C.),4
2022,07,Wilshire,1,421,THEFT FROM MOTOR VEHICLE - ATTEMPT,11
2020,05,Harbor,2,753,DISCHARGE FIREARMS/SHOTS FIRED,43
2022,18,Southeast,2,943,CRUELTY TO ANIMALS,5
2021,10,West Valley,2,812,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),13
2020,01,Central,2,623,BATTERY POLICE (SIMPLE),81
2020,21,Topanga,2,668,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",27
2021,18,Southeast,2,910,KIDNAPPING,19
2022,05,Harbor,2,954,CONTRIBUTING,1
2022,09,Van Nuys,1,451,PURSE SNATCHING - ATTEMPT,1
2020,20,Olympic,1,343,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),11
2021,19,Mission,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),133
2021,01,Central,1,220,ATTEMPTED ROBBERY,130
2020,03,Southwest,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),495
2021,13,Newton,1,815,SEXUAL PENETRATION W/FOREIGN OBJECT,14
2020,17,Devonshire,1,820,ORAL COPULATION,10
2021,19,Mission,2,753,DISCHARGE FIREARMS/SHOTS FIRED,25
2021,21,Topanga,2,900,VIOLATION OF COURT ORDER,46
2022,09,Van Nuys,2,354,THEFT OF IDENTITY,840
2020,15,N Hollywood,1,821,SODOMY/SEXUAL CONTACT B/W PENIS OF ONE PERS TO ANUS OTH,6
2021,17,Devonshire,1,510,VEHICLE - STOLEN,931
2020,19,Mission,2,906,FIREARMS RESTRAINING ORDER (FIREARMS RO),1
2022,01,Central,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",65
2021,07,Wilshire,1,121,"RAPE, FORCIBLE",34
2020,09,Van Nuys,2,903,CONTEMPT OF COURT,9
2020,07,Wilshire,2,434,FALSE IMPRISONMENT,2
2021,02,Rampart,2,647,THROWING OBJECT AT MOVING VEHICLE,14
2020,04,Hollenbeck,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,109
2021,05,Harbor,2,903,CONTEMPT OF COURT,5
2022,12,77th Street,2,901,VIOLATION OF RESTRAINING ORDER,150
2020,05,Harbor,2,647,THROWING OBJECT AT MOVING VEHICLE,25
2021,05,Harbor,1,410,"BURGLARY FROM VEHICLE, ATTEMPTED",9
2021,21,Topanga,2,438,RECKLESS DRIVING,2
2020,06,Hollywood,2,902,VIOLATION OF TEMPORARY RESTRAINING ORDER,5
2021,08,West LA,1,351,PURSE SNATCHING,1
2020,02,Rampart,2,890,FAILURE TO YIELD,19
2022,21,Topanga,1,450,THEFT FROM PERSON - ATTEMPT,2
2022,15,N Hollywood,1,110,CRIMINAL HOMICIDE,9
2020,02,Rampart,1,440,THEFT PLAIN - PETTY ($950 & UNDER),468
2021,02,Rampart,2,890,FAILURE TO YIELD,18
2021,03,Southwest,2,850,INDECENT EXPOSURE,19
2020,04,Hollenbeck,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",502
2022,03,Southwest,2,946,OTHER MISCELLANEOUS CRIME,54
2020,21,Topanga,2,354,THEFT OF IDENTITY,540
2021,08,West LA,1,450,THEFT FROM PERSON - ATTEMPT,1
2021,20,Olympic,2,903,CONTEMPT OF COURT,1
2022,02,Rampart,2,944,CONSPIRACY,1
2022,10,West Valley,2,432,BLOCKING DOOR INDUCTION CENTER,3
2022,19,Mission,2,940,EXTORTION,25
2020,01,Central,1,485,BIKE - ATTEMPTED STOLEN,2
2020,09,Van Nuys,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",86
2021,18,Southeast,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),452
2021,14,Pacific,2,805,PIMPING,2
2022,06,Hollywood,2,810,"SEX,UNLAWFUL(INC MUTUAL CONSENT, PENETRATION W/ FRGN OBJ",3
2021,09,Van Nuys,1,520,VEHICLE - ATTEMPT STOLEN,10
